# Timestamp(ns);angle_cmd
1687075768069324800.000000;61.484741
1687075768078764544.000000;80.687210
1687075768090147840.000000;77.464439
1687075768099028224.000000;77.182579
1687075768109466624.000000;74.354286
1687075768119108352.000000;70.764694
1687075768129229824.000000;67.688210
1687075768139461120.000000;87.575073
1687075768149173248.000000;84.558784
1687075768159725056.000000;81.651726
1687075768169278720.000000;78.723175
1687075768179689984.000000;75.869080
1687075768189097984.000000;73.057594
1687075768199309056.000000;68.052483
1687075768210495232.000000;65.283791
1687075768219596288.000000;62.454819
1687075768229609216.000000;59.582970
1687075768239019008.000000;56.815746
1687075768250612736.000000;53.986645
1687075768259251712.000000;51.254284
1687075768269546496.000000;48.711010
1687075768279472128.000000;66.085907
1687075768289786368.000000;62.759666
1687075768299922176.000000;59.618980
1687075768311074560.000000;51.394207
1687075768319235840.000000;48.507923
1687075768329467648.000000;45.827179
1687075768339522560.000000;43.516167
1687075768349473792.000000;61.876373
1687075768360091136.000000;59.474358
1687075768369178112.000000;57.051754
1687075768379090432.000000;54.842598
1687075768389917184.000000;52.577080
1687075768400419840.000000;50.400757
1687075768411071232.000000;48.374256
1687075768419538176.000000;41.393196
1687075768429593344.000000;39.308388
1687075768439659520.000000;37.280121
1687075768449794304.000000;35.221550
1687075768459505664.000000;33.237087
1687075768471036928.000000;31.117399
1687075768479899904.000000;28.501871
1687075768489870336.000000;44.761894
1687075768499041536.000000;42.285316
1687075768511478784.000000;39.913769
1687075768519087872.000000;33.132580
1687075768529385984.000000;31.152514
1687075768539223552.000000;29.433973
1687075768550024192.000000;27.774014
1687075768559829248.000000;26.289156
1687075768568960256.000000;42.377930
1687075768579745536.000000;40.963219
1687075768589329152.000000;39.441910
1687075768599920128.000000;37.993473
1687075768608919040.000000;36.678833
1687075768619543296.000000;35.419151
1687075768630158080.000000;34.094769
1687075768639621632.000000;32.824131
1687075768650176000.000000;26.950949
1687075768659872256.000000;25.790489
1687075768670637312.000000;24.484735
1687075768679529984.000000;22.715208
1687075768689765376.000000;21.029818
1687075768699465216.000000;35.366402
1687075768709507840.000000;33.820625
1687075768720451328.000000;32.394112
1687075768730285568.000000;26.522598
1687075768739076864.000000;25.282869
1687075768750853632.000000;24.099613
1687075768759566592.000000;23.008211
1687075768769477376.000000;21.999464
1687075768779171840.000000;20.990650
1687075768789639424.000000;34.274750
1687075768799531264.000000;33.180744
1687075768809752064.000000;32.099560
1687075768819130368.000000;31.086121
1687075768830696448.000000;30.020508
1687075768839300864.000000;29.007187
1687075768850245376.000000;28.069265
1687075768860547840.000000;27.193106
1687075768870784256.000000;26.310526
1687075768879765760.000000;20.564808
1687075768889379328.000000;19.381985
1687075768901344768.000000;18.245026
1687075768910205184.000000;29.442335
1687075768920123904.000000;28.318087
1687075768929301504.000000;27.172724
1687075768939223296.000000;26.054361
1687075768949762560.000000;20.484751
1687075768960186624.000000;19.467712
1687075768968914944.000000;18.512964
1687075768979110144.000000;17.614000
1687075768990758144.000000;16.734140
1687075768999718656.000000;15.890699
1687075769010245120.000000;15.037551
1687075769019862784.000000;24.168612
1687075769029493248.000000;23.263601
1687075769039048704.000000;22.436157
1687075769050104832.000000;21.592970
1687075769060125696.000000;20.777941
1687075769069261568.000000;20.877449
1687075769079565568.000000;15.300425
1687075769090254336.000000;14.533092
1687075769100184320.000000;20.154949
1687075769110343424.000000;19.527470
1687075769119552000.000000;18.415627
1687075769129212672.000000;17.539257
1687075769139045888.000000;16.745367
1687075769150016512.000000;16.022684
1687075769160600576.000000;15.320003
1687075769169969920.000000;13.858348
1687075769180108288.000000;12.955362
1687075769189760000.000000;12.175106
1687075769199641344.000000;11.438405
1687075769210118400.000000;10.717871
1687075769218915584.000000;9.686551
1687075769231068928.000000;8.940706
1687075769239698176.000000;8.313050
1687075769251041024.000000;7.757406
1687075769260038400.000000;7.323005
1687075769271207936.000000;6.532698
1687075769279577600.000000;1.284172
1687075769290258944.000000;0.685752
1687075769300358400.000000;0.188001
1687075769309676544.000000;-0.353045
1687075769321180416.000000;-1.178299
1687075769329298176.000000;-5.892556
1687075769339891200.000000;-6.411057
1687075769349172224.000000;-6.852289
1687075769360201984.000000;-7.200783
1687075769368755968.000000;-7.720960
1687075769379791872.000000;-7.954515
1687075769390050816.000000;-5.051018
1687075769399722240.000000;-5.154439
1687075769410267904.000000;-5.178339
1687075769419874560.000000;-5.043155
1687075769429494016.000000;-4.899284
1687075769439797504.000000;-4.674673
1687075769450860032.000000;-4.369849
1687075769460445696.000000;-3.910672
1687075769472741888.000000;-3.572829
1687075769479683840.000000;-3.136413
1687075769489776384.000000;-2.709280
1687075769499030272.000000;-2.249598
1687075769510232320.000000;-4.418021
1687075769519309824.000000;-3.671392
1687075769529838080.000000;-4.965816
1687075769539674880.000000;-4.383547
1687075769549833216.000000;-3.852076
1687075769561424896.000000;-3.326023
1687075769570308352.000000;-2.682919
1687075769579366656.000000;-2.151609
1687075769589648128.000000;-1.708747
1687075769599405312.000000;-1.263809
1687075769609728000.000000;-0.809460
1687075769619283200.000000;-2.376895
1687075769630028288.000000;-1.789145
1687075769640123136.000000;-1.290274
1687075769650395904.000000;-0.835839
1687075769659398400.000000;-0.419092
1687075769670148352.000000;-2.886283
1687075769679343360.000000;-2.438599
1687075769689734144.000000;-2.050362
1687075769700154624.000000;-1.728459
1687075769709865728.000000;-1.422437
1687075769720809472.000000;-1.030572
1687075769729377024.000000;-2.917083
1687075769739499776.000000;-2.635332
1687075769751135232.000000;-2.335639
1687075769760066304.000000;-2.051862
1687075769769669632.000000;-6.310027
1687075769779901184.000000;-6.002057
1687075769789642752.000000;-5.710268
1687075769799876096.000000;-5.424422
1687075769810721024.000000;-5.163545
1687075769819348992.000000;-4.817963
1687075769829904640.000000;-4.522384
1687075769839888640.000000;-6.429211
1687075769850350336.000000;-6.171343
1687075769859963648.000000;-5.896920
1687075769870405120.000000;-5.618329
1687075769879702784.000000;-5.322944
1687075769891258880.000000;-11.225821
1687075769900549120.000000;-10.880576
1687075769911092992.000000;-10.582982
1687075769919373824.000000;-10.203258
1687075769929446912.000000;-9.889508
1687075769939894784.000000;-9.567635
1687075769949519616.000000;-11.216459
1687075769961297664.000000;-10.919675
1687075769970081280.000000;-10.567857
1687075769979380480.000000;-10.213439
1687075769989757184.000000;-9.862065
1687075769998925824.000000;-9.486526
1687075770009714944.000000;-9.182080
1687075770019605504.000000;-16.526678
1687075770030807808.000000;-16.154203
1687075770039726592.000000;-15.300733
1687075770049383168.000000;-14.745484
1687075770063319296.000000;-14.166248
1687075770070641664.000000;-15.086745
1687075770079878912.000000;-14.479699
1687075770089791232.000000;-13.948098
1687075770099380224.000000;-13.425872
1687075770111484160.000000;-12.928329
1687075770120641280.000000;-12.457036
1687075770130603776.000000;-11.886778
1687075770140625920.000000;-11.255589
